0552	河北工业大学	598.122108128
0556	河北环境工程学院	455.077111104
0559	河北建筑工程学院	468.086107114
0560	河北金融学院	534.103113113
0561	河北金融学院	518.096109130
0562	河北经留大学	544.105117124
0563	河北经留大学经济管理学院	451.089111098
0565	河北科枝大学	528.102095123
0566	河北科技大学理工学院	435.107103031
0567	河北科枝师范学院	474.073101101
0568	河北科枝学院	424.067109092
0569	河北科枝学院	418.058115103
0572	河北民旌师范学院	487.102114081
0575	河北农业大学	473.114106094
0576	河北师范大学	514.091108115
0577	河北师范大学	523.101113123
0578	河北师范大学汇华学院	474.087113108
0579	河北外国语学院	405.079102101
0580	河北医科大学	559.097114133
0581	河北医科大学临床学院	501.096107093
0582	河北中医学院	445.086103099
0583	河海大学	597.130115110
0585	河南财经政法大学	553.116121135
0586	河南财政金融学院	506.087105120
0587	河南城建学院	441.066099107
0588	河南大学	558.106117126
0589	河南大学	537.110114103
0590	河南工程学院	460.079103083
0591	河南工业大学	526.103112109
0593	河南科枝大学	532.103114112
0595	河南科枝学院	441.106092046
0596	河南理工大学	520.119108095
0597	河南农业大学	495.082114097
0598	河南师范大学	552.116109109
0599	河南中医药大学	495.070111117
0600	河西学院	440.087099083
0601	菏译学院	475.088107123
0605	黑龙江A—农垦大学	449.073100112
0607	黑龙江财经学院	425.069111078
0608	黑龙江大学	526.106104115
0609	黑龙江东方学院	425.102097077
0610	黑龙江工程学院	457.079110106
0611	黑龙江工商学院	424.069110084
0612	黑龙江工业学院	445.091093103
0617	黑龙江科技大学	476.108099089
0631	黑龙江外国语学院	405.071103119
0636	黑龙江中医药大学	508.104111116
0637	衛水学院	459.065113094
0638	衛阳师范学院	473.092105105
0641	红河学院	439.091115093
0642	呼和浩特民旌学院	469.072137093
0643	呼和浩特民旌学院	359.000000000
0648	湖北大学	557.111102114
0649	湖北大学知行学院	415.054135076
0650	湖北工程学院	474.089112085
0651	湖北工业大学	563.117120108
0655	湖北经济学院	555.111108123
0656	湖北科枝学院	457.109095070
0657	湖北理工学院	465.097096104
0659	湖北民旌大学	437.063101099
0660	湖北汽车工业学院	536.115100111
0662	湖北师范大学	526.113115113
0663	湖北文理学院	456.059113121
0665	湖北医药学院	533.086119121
0666	湖北医药学院药护学院	478.073118097
0667	湖北中医药大学	513.094115113
0669	湖南财政经济学院	535.100111116
0670	湖南城市学院	453.075096108
0671	湖南大学	623.12S11912S
0672	湖南大学	617.110117144
0675	湖南第一师范学院	518.120105098
0677	湖南工程学院	466.074086090
0679	湖南工商大学	535.093105132
0680	湖南工学院	455.093091041
